ID,Upvotes
284208,246.00490774291939
233976,5.747865844003513
105691,1220.1332995332439
375077,185.1812829508384
26720,47.55272010853923
70683,5.679876377663049
281194,34.06810788725846
390953,45.15332820416859
59608,510.28706575281643
341707,79.63319024578453
403654,71.15080140505313
209246,79.88214559080058
295413,41.07418399812741
379392,1648.2707165050924
261533,44.0404697111685
130134,42.99170226131298
137990,134.94941413180152
413320,19.112620581808102
468459,127.61117058471838
189150,40.95032998775744
381154,38.8945866423941
373043,64.08804231396965
231677,7663.059844935988
438093,35.80205984721684
443706,27.53016043159144
230906,48.117732372819944
138183,56.33593750223079
78231,74.14263354913277
70795,60.28439185417426
283674,45.69088799197891
144543,48.060911024256114
213929,95.73767825285299
458437,1049.8087931227788
279629,73.4420376447884
284422,37.33694104708235
29532,40.701353794114084
409963,40.3646882442379
325099,66.57600379588166
409635,535.097725054607
18156,39.691626460837114
355380,51.145125606451586
412081,16.324236361245084
363354,34.01868664701573
354537,75.34536856777851
209720,41.45493414610533
150078,136.09015918198534
31479,102.44555449950838
455028,35.17065186325385
104579,470.0547230585585
102986,13.619130373064195
60804,31.34816106715337
361348,134.4438565675122
234054,7350.704748564045
212541,63.46209184397864
452107,32.72329794356878
227926,46.38783492400961
340913,161.81875935509674
316690,30.22866458413705
223984,39.907068633236776
193558,1349.2972224399539
155138,434.2996177166997
36080,36.10706188922185
355444,41.444068529343326
310281,30.254228431157344
79606,71.41775383382688
16325,532.3905304512098
460657,237.3310523504238
159813,46.31696442573474
390567,83.71171052009086
340325,62.74335383365579
85871,45.602573120712066
360723,6691.189301201793
200645,68.28286606465804
180440,225.73204488643484
9158,76.63342265092189
295966,13.473565525328922
131958,126.34886138339357
168051,127.97317061833718
246426,20.440602754336965
195598,38.21468427029322
6177,61.22594363608022
10574,63.34388704536099
181076,57.59283555463051
170742,38.05477375753898
123659,63.849769006518386
333658,7.380637773276078
293962,46.616425439111424
423136,206.42243836769876
90343,145.28545259630272
32867,153.71525278267973
143820,120.43112291755261
16783,168.8989143160202
286877,111.46868373206524
422113,40.6930057404748
42145,15.55444352767745
377322,97.64784889160441
232647,42.1766965170936
320851,51.65419733319021
74336,452.99836033730674
121520,50.94093346020077
46307,60.71901468562717
137345,29.085136953696463
426975,51.98878797410467
126697,41.918040462434135
188080,25.375977003821788
399469,63.7308792156245
132942,60.213439030734435
199602,264.7611358562779
335704,61.29712257537537
20602,32.1493583128574
458202,347.63238937213674
74016,44.843355440518735
374627,339.7804614335611
169941,91.73917896160776
267769,123.69168613395635
108489,80.88274568543346
51782,40.04176081738254
160092,25.06084495564545
152160,105.30731248026802
162504,35.85286393104033
286106,97.27574431435335
331480,32.21127912424828
451655,68.74954659612001
311726,33.52155885179917
199325,78.03886545802567
24806,35.432941539106224
237104,65.07541220955878
252830,80.32533579468836
273090,40.22894453057529
115172,45.10772247160568
28445,76.52716011155505
153732,112.70217839879058
40870,49.56858414677441
212207,23.209151871779483
411175,32.402598447468336
213177,39.736734944761736
149578,62.684329724819406
329243,48.59465753745627
26565,580.8775449133345
242893,474.1663453831111
163630,47.193543815403814
11802,49.22792369498268
434228,562.7777008500698
277388,595.7861271330082
116623,3036.461590632227
12726,54.63001832127645
92182,43.78450591960578
308356,33.44101257220191
342196,40.49360488978158
435921,35.01714768164612
117479,1354.6858890144463
20084,45.60614023538071
110267,1205.452649197856
211485,56.54926047423439
52505,35.88203088407815
105490,13.593249064663325
400015,38.69949849916202
376091,42.62153257277393
169994,29.05055096023881
447639,49.69750040619343
371187,30.942779112597265
90597,45.55943335079266
142364,35.94132680162198
337332,206.38987686023864
381967,376.46122743317517
333824,44.86830373783158
148970,45.882359878413325
164926,46.439179878467655
283475,170.06513872029655
385738,49.3435913564613
351580,101.33590648676295
252511,50.22277374667209
74994,37.445157131420956
181215,40.75201487143457
175240,56.38890580691293
326299,36.57710206393409
147014,56.0831033568671
43,30.819961511789472
168852,52.10344486500708
139899,146.56884969973885
92827,36.85589697916822
165023,45.53459901799559
65135,103.27969413122656
438924,61.60358372984507
124065,83.86583879705998
468868,14.59162989025154
395456,33.64484084821419
80156,475.42076705641375
279666,114.05567557026154
255179,190.82479327762655
30329,30.868196123790597
351240,78.26260650181058
330034,130.15908178768063
12342,57.330487783362514
327306,70.13637059730556
110149,68.28856599567402
368744,32.77851273065227
96337,90.35597053932966
343321,32.58880333604009
79366,53.963287495614
199920,40.451452600505434
22910,122.27254885697096
446787,65.30940510504394
367361,89.26382106944197
272292,33.9341921681949
333092,31.279421121513366
192137,123.06537435458563
82097,75.3181283250947
98490,2216.762053234323
114358,231.91519773842697
405496,32.07545224137937
464141,33.66617074645794
34565,39.38399624350092
446335,66.5513801515861
38895,65.23874938157371
326932,149.05517993086576
461640,25.69844359354454
386626,54.56227661802964
217886,35.34969646594891
321498,42.463130078907284
247211,4643.382456234194
25731,64.12156158824837
202584,32.32843346503083
99937,48.64112315631516
92509,29.943783931751852
306100,18.660520929017707
45223,42.995677443522254
72671,42.10174427757522
55616,57.588175385106524
398035,37.36890145396754
154437,49.15964981054117
468623,128.90451640993973
316964,50.1858836075437
232389,165.58866082444956
208692,41.17706465142737
64213,41.43634888553814
204826,65.68717178979458
296884,129.52940386454043
387856,18.144707485522332
52733,79.76701464253966
433114,60.541078479891894
57249,121.67428460768721
162316,42.34724335898076
422712,43.142548026704816
444109,51.699898170501626
349477,357.8186365709164
207955,32.9765157371869
128102,174.54443562976627
411957,33.17539301968122
294032,61.08891234983784
223753,26.695068797369117
357921,160.75379805727727
73844,36.21754370259413
365578,35.079124714782665
380793,66.29250756997033
185815,158.2315783461146
221374,72.36892727335749
218609,45.32670741666388
291475,48.99212157976305
237002,39.25063663787182
279871,70.80944848191348
232371,38.23335317547401
168273,41.7483963716077
75316,70.76859644611636
3824,39.55534168090921
438075,39.59277343120502
160250,42.60436508871027
380340,61.97209163240569
352801,192.13809396335665
434035,3328.3867151782
149361,1362.2962156464573
204152,101.60944506620999
369459,22.67344279603884
351015,306892.2142722608
305068,32.15189577002121
85319,53.16637156783378
27745,64.5568912154713
37261,36.063992306673924
368918,59.15545949217264
337189,48.55445699389156
3327,92.9637686288745
133421,43.58760292917688
30437,61.50154720960444
303572,1270.4611049657365
136054,291.7309469875228
312527,40.89216561294862
370874,35.84355715993101
140592,33.57002640665485
377841,245.53824948980645
71778,55.65684475843432
199950,37.48929444837708
190852,50.63500201505721
67830,43.056117949197755
208455,81.54441274380622
462157,34.1076025813058
228701,43.99726535808924
329939,315.59202564276814
440520,33.44186161270551
367764,46.43219229288107
127480,37.73058041903417
186438,23.288871409465344
200433,62.594996839589214
200134,52.907431587741684
275380,51.300471530741675
99675,89.18922392273507
307262,34.93435036918726
354584,47.47271388355517
402847,37.51611839717978
90838,34.0247944373821
152632,68.75688929386624
319489,206.28184724076914
270904,116.31172852949578
107095,258.46915304000845
338868,120.60113855028806
372699,42.48321418653882
443059,51.23825557491523
430108,258.90527211219717
165124,41.43976493782782
377542,249.85876609725284
399562,82.91792311505858
111046,35.443861042152264
174685,51.82060908811809
391584,56.20065763834421
174366,32.84356547468968
278958,70.54487797817433
115864,56.109520343285624
361314,35.463212491444295
421516,39.81184992059778
438082,81.03433520118264
100374,33.657355741655294
406729,64.47662870022026
220801,31.59885842573064
416422,30.95394236262132
211886,29.43329990756851
310911,647.7788935538713
267518,60.4761268945374
280059,310.774430408794
366682,41.870423120313916
67621,57.50307204664486
192871,114.27764549195808
138413,44.48769063758078
119620,60.37378134848339
11743,95.84602717106543
428813,37.831111696939615
24097,307.345801274975
196073,35.502396105521115
218231,34.45789336025308
22956,753.7990791964971
384151,51.06637826532278
283952,345.6245128861129
39085,59.95492085289402
2991,35.289834053706045
171726,43.73907145089629
252146,92.6237547226666
324628,66.21031900264617
72747,45.08189296561903
302444,47.08706940073765
10388,52.58797839590906
354884,160.6171635111424
288553,41.17527007122712
93869,35.70978204951646
108902,161.9900625689356
22811,70.57077992834695
384417,305.5055282960293
238460,242.67257560747345
23802,46.97430576795466
422280,19.58966503028398
325172,63.70745547860318
172020,30.13169726320743
187953,40.51539876130781
188192,25.248780828264472
330904,38.3283102145476
284767,62.28439148027107
205553,37.180738798968264
168767,36.57131161842139
162077,57.3236462994565
133451,27.770546978111696
93947,35.938250888180846
428947,315.742547379495
83780,96.81832055756831
439983,42.71365977040665
440957,29.911065875828626
279138,64.41570357102381
186943,1297.2065242909339
308365,91.40649883677742
19830,207.39816065532827
161385,39.852735008401055
290337,682.7406180659729
88664,579.155802939865
54460,27.477706662097717
339332,68.36728336863902
168175,57.94327829122247
395119,70.17531052834116
189326,61.22349956356402
451957,576.1620780205494
38900,46.46016656883444
270094,31.969341871523937
18850,481.8521534844599
248185,40.48760666693536
436096,59.970671694594074
252096,35.74847065057065
401352,36.038255610706784
137528,34.341342119888026
463563,112.37494800389206
348067,651.010586741908
225666,33.18036758732737
116407,23.485097478883176
195060,44.84653377621203
285841,52.04525483697245
3742,32.62291453189937
382299,18.825599819907268
198550,74.7247212867818
343916,34.649316940425166
163262,59.396121055315604
125884,122.76230203327555
97581,163.45606883157262
274997,256.1156530003782
239207,0.9744662792791132
130824,865.5163745442253
45382,480.8046868370642
401828,226.2057905453085
382751,33.380070944522856
95025,59.629567781615776
107932,37.048994030441264
263896,56.67237422949265
384260,54.71733746857487
139494,55.2617813167937
156849,95.5592941375879
24318,106.82868308841734
370014,35.477795660916314
138088,348.5747718614587
459053,389.9577364480689
221251,63.19371193322726
349113,31.946247012870572
340987,53.341981274930816
457374,382.4328063301962
400443,34.28292642603148
62920,39.39914841487274
178234,50.51399860965097
253174,119.55401634542741
230748,45.4035255635591
20459,56.570055843728426
212486,54.11015620090092
267172,248.98873518103647
253230,34.84832165188368
336004,62.49079929845442
102400,23.34641481425581
371546,2401.4716297576356
312746,34.468378513026124
147182,40.37545625986442
111255,50.2844223377578
430362,34.4279897431756
78582,51.227045298801556
179489,59.65700008315591
162205,44.51195104107893
279719,55.845303769695704
273756,4095.2872113245985
217540,66.12004293485171
59132,52.75669273531426
4009,46.663250960601346
416917,1530.4592494677458
242710,64.19508721348737
131075,43.4294883013273
274995,43.367727635525085
272967,45.449253911944794
253851,36.80917251221405
20358,34.57732122323111
418242,72.26977727528293
134444,1937.411924856857
257745,108.16530553969739
245057,17.334149467346265
410087,38.92915665339345
152121,1383.4492842624886
43641,56.03425629053734
453796,506.18393431332055
223879,49.73222058323665
351122,721.5463791215734
464067,1775.1049060357946
350083,217.3076766090896
79277,40.44201451618804
108719,59.81301679137576
453212,846.6188234881222
412138,166.60273166709567
124647,86.55032520869634
144036,2836.2796262173806
264360,41.401921241185846
389625,18.275054098040414
361215,47.767275487137
78676,57.310001491555454
13014,16.593728704827925
469938,476.6274013300872
99080,329.9265799979343
275602,119.03594988400306
76205,236.01737219091547
248030,107.59830375736689
160464,83.76621728233158
217583,54.180320038170635
382988,53.99168276763666
176349,38.38192390912462
288133,40.48884741188192
334544,19.078373601467945
239481,15.632550617693084
358651,46.08780244433922
222577,42.80688147430811
249716,40.063072269532
142936,67.50606129974281
58428,28.595301109587496
455377,1148.871172894177
218295,88.12363277543184
232636,47.25979699094921
133591,63.269474840025794
72677,302.9418921784023
69364,91.77845355109329
78826,86.87221469016418
168471,674.3886690770552
453053,108.00342851009316
61703,187.35732836581283
275694,40.77227722060826
268511,28.58782956067509
5672,30.22611857737064
14332,45.327133679456125
40515,35.14261777714776
200927,50.652904761714325
205809,94.90093821860839
139471,77.03337905478512
240216,40.17941347910596
20713,43.77074616803418
115712,855.1133001684498
403403,66.11731347786929
182073,37.75691612176817
372698,114.02076399092573
78718,50.22990852734401
417253,67.96515336989873
72328,492.0009819827859
395449,48.82766190513033
457430,63.34885143951519
433971,62.15578562488096
223854,40.69769523939149
389996,50.384491468564306
81076,67.75514786952286
450794,47.12112658867332
36684,26.68912891857417
261673,51.40608852155188
193042,98.48713933822765
31575,159.9420455961184
118716,46.60994720792607
471417,42.58988492297249
357501,73.02121233002805
23711,85.16925307708328
306463,43.09250510363401
375815,198.1556434036238
265063,174.0517465531052
21040,33.966941606986666
313742,30.67065809658891
189971,375.3099905064139
465651,33.05197770677839
457228,36.52329239344044
264416,6288.029390547307
141028,88.96376928958128
223165,44.258789033892185
309747,911.5427228710929
31744,60.646989646216525
122012,138.69659880163044
364994,41.75176976995141
28910,53.77169850508838
453067,16.750111302294272
344159,37.83290882126926
406670,67.10466648342327
363709,266.8510446667185
278656,50.982276841634985
283676,130.98371484382727
35545,33.081563357782784
260236,35.284024462516356
192123,23.928610191503964
92604,104.10661912109683
55200,25.989620036178763
396999,149.72277938487318
421656,65.1924947804676
356745,25.07466741741416
326123,132.08347179818907
275406,207.8839685397419
38468,40.60480914312686
456363,87.11753243496119
219808,84.07871920812798
288518,45.4188008985343
200737,1122.4534997309245
268204,71.7470589413964
333629,37.01514471468275
147992,34.755975516181536
345452,75.50705260227164
141766,59.75540938749958
211660,42.93392378200315
202232,36.16897649582751
271731,41.23714102510763
319163,19.25762748275048
160884,559.9454186247312
218894,36.19178472908317
52247,1036.8008522466494
161708,38.765706396496114
187248,54.1306433740059
89364,32.05911545723998
154907,104.5607921564702
402253,62.34917819313256
150443,31.999946843523247
277332,38.53182699701807
446040,19.3999355777363
41219,53.09264953203797
2605,33.892300474472364
111997,126.87346685555941
163360,37.31320254079614
15766,29.012159324576658
73892,36.646811620726
157157,52.36094542259093
443300,74.68129402932851
59200,54.79026575483246
204424,30.0229151373847
206561,127.79113561993543
422150,61.09420341957832
155171,86.45551876475855
236699,643.3638837524486
286932,28.83811458539924
104563,32.63280716903208
463437,309.57894140138797
54353,148.28361269043467
49746,35.29195269196617
275795,61.73577580745442
358546,35.48476377584947
136494,33.49408503759173
81280,64.21997664373276
457013,32.65400350818038
374254,69.97113367177627
214852,36.19212255411577
65323,244.47559534711547
158330,65.05284286558336
321791,72.76293013657772
355143,35.478970440323906
412349,89.52053018789778
85821,117.67531284999825
270726,73.84521285751487
99867,39.51480828294035
21754,38.586112850652626
29745,32.41858134517008
291222,33.616552148326576
444941,162.9292710938309
246522,76.21431846113228
217239,406.12957135896744
47577,35.82485597124128
270686,32.079821085871856
242875,633.1895645579602
229015,70.84884025008898
24659,6982.083337668513
230076,69.45750087651186
201890,48.77952745018868
112052,5.29867948542082
148229,77.41533810236692
89925,54.227502315601214
78685,35.893246678926005
462934,70.66952684884319
285452,379.8975789204976
461218,47.57034955369704
418196,101.55863956967895
411997,40.14093432219363
48567,67.66256620100015
144332,350.0666711627643
292877,40.84604666437059
241049,59.61571628333249
6780,38.54202639241382
237162,37.413319606708455
235247,50.8601339930259
86510,31.235183013362843
249602,39.20323453628882
426689,30.615119756673977
570,58.296482876518354
206887,66.36878175955042
17865,52.437392687699344
39029,28.917110183235508
420914,229.98318490648475
408775,19804.32664529547
206448,87.66045316371935
44034,29.44802297865948
406509,14.958401886656816
459605,236.73579965780607
321388,36.84750353107535
140562,46.81798559848704
175017,441.31842293240516
152710,38.83033054626043
62027,266.34062113977336
150584,36.069694616399346
150157,312.0948919755831
207687,1938.560915065672
117279,106.73167757402297
402733,37.329140232150536
128222,55.363323609284436
229165,2202.4364657439082
422855,746.397747627625
37204,156.71662477871087
155538,46.78643214261075
13050,41.5783664225232
109631,391.0034416636176
459909,76.16906412578052
69179,21.225632954503
279689,49.1348416432364
454972,297.6253436475449
363010,230.8527106219762
389170,36.82277368325333
212885,45.86320970241246
203956,46.68211468235782
413258,68.13481031601975
229263,42.399247518142914
382695,104.88149716346305
37888,44.656482329147906
461660,63.40349102805368
165254,49.094424656680474
296767,43.06300717046881
215540,76.56302295869088
158406,50.223797352591646
152415,41.60466171605654
46258,51.67396340229777
178008,558.5638516482431
284450,169.97006607856343
420345,36.54214285788328
14226,37.53249549626992
131999,82.63569088509848
305628,877.0352902898974
470446,80.94770344009237
374215,76.72201262273558
463377,36.24123949155461
425680,34.94892247377584
239840,44.269462565430615
123761,36.740454320181016
48426,44.15648247180201
97092,37.05310934360938
30566,37.15885980866176
401804,33.64941767939305
459688,20.03338379927027
181107,55.373494849949566
361488,38.30806451306481
3080,34.198350498907644
120497,226.7374139532027
268158,56.32330866190867
238759,44.96486746076948
168634,31.671262942561043
126318,41.40365602747653
126708,22.591033576106952
455633,128.86547705697623
218516,70.24823838016275
433983,41.68186512359625
272564,92.77406884610977
189311,56.42784890278057
103684,93.95174457884488
240523,482.4758687638091
1655,457.9652656396214
156660,234.38618559443512
76055,50.498933150256505
118799,41.39926364098653
194476,32.134046779108274
179366,359.3156035935508
386597,1275.3476578584675
65045,102.50794815129453
371908,38.36188719993507
51075,166.78665856739144
389402,33.88120809125007
139026,122.77008338701086
138998,185.44815010200534
428565,150.77929899685898
60188,85.03530239476675
385379,262.83739450507005
132415,88.58509205300513
115963,39.473840129783156
317292,36.5999738128948
357167,105.80407722214517
91299,49.44685244866477
42826,49.74607554881288
329351,70.81949351995536
290717,12.46451132803017
45049,74.93202671616655
87129,57.931236429183116
309957,1.3681115432796105
40525,35.690245218824856
273347,51.680645554510136
132295,62.90961918431631
397237,47.371405164323136
411528,65.34726936639078
417472,40.922030695375554
35487,155.23166279436003
51299,41.81842120536706
3043,40.30771306875789
7272,126.12595598249868
314497,42.587852366856964
283562,52.70032025373064
427611,47.025724490006496
254580,51.93720176094652
241600,63.86028001026392
302172,59.4107576727921
356918,101.71415764882568
98432,44.20500529615731
462804,74.68073807052122
380280,42.320262092643304
191195,47.76860267940182
245035,35.49815511890944
393373,47.981684377461335
176594,1680.102656452819
30926,36.561997546435805
105194,38.40585741751809
144606,44.72018894573557
16922,128.6983238800547
78911,9.758064298983584
59362,124.53327123728133
321786,178.27701018730028
137201,195.2659290778029
373849,25.519612968315812
212418,349.10533182248264
286296,46.485317607547785
185190,105.00889490988726
386790,66.40538061619952
352926,43.551077998398
199235,37.28894554561299
132176,40.71932862410992
268964,15.757808527530983
322171,60.80227242000211
182019,43.17320967909188
265572,56.020920705954325
73217,64.50734150498923
396977,35.80034382069269
239967,100.30721530898234
328777,519.4805713198605
228649,42.20220704705656
323169,20.285361808926098
82317,41.501331168430795
150408,87.76164492471273
166125,52.93544531466921
195305,59.601789176612186
44099,80.70639215619275
220710,67.2988169093515
295195,101.14303805791317
237150,30.588740034111396
47873,207.8263984785321
402883,36.64453128010069
397194,187.1664496784562
466972,30.933594941153586
209882,51.12809937845407
317206,1327.5894648268136
61424,198.48683767849698
81562,50.78561934403231
363431,72.91196422996163
48893,53.91347456461074
251471,80.4313074259029
278403,11.510609852568336
436041,49.17941755310153
21659,38.96969979502137
468244,44.201769791999766
145026,35.45440551901365
289805,191.14977245526632
238999,31.846842024194814
348187,627.5170707178986
22265,497.5899936873452
387279,47.15167557650284
258882,41.0026190885315
209152,175.5686233669181
446620,2209.167136650175
453452,15.125166928967758
166825,82.8351391616238
17459,112.09395270134968
373055,154.47541209760877
236495,49.84864297121587
101426,93.06586992524512
228396,108.73729679869436
283887,151.54398069327604
8584,60.286097673611266
34580,69.83631287590336
129774,47.76714704669581
307677,979.0976732435449
61025,37.24135706402271
250750,39.927540808225984
136453,43.95747260844371
391143,875.9489250128768
269044,2092.644517509785
25161,52.71281209434454
402328,45.142369739981945
100014,40.33870867821716
254757,111.17855984109764
468759,2459.939747872223
460019,95.4471418293611
182402,38.01362275826122
55837,19.372897421841117
155494,4713.7760999851025
88813,145.46004776757107
20345,40.96980917643094
5802,57.589300310507724
416767,52.43655317886089
222008,32.018922850881495
201334,38.170502556845946
74774,169.17827775366686
74139,129.82344781406164
143525,822.196535873229
210873,38.79515793608573
109805,69.44402104274383
105593,33.869777386717686
176414,38.073513250993784
50439,48.148542299902005
259991,55.29426302663859
156422,46.796784586249146
32595,44.35005092658878
4112,96.99491150224463
225057,16.857683097632247
70885,90.56103575171755
376987,52.92865705240129
248644,88.92307262800256
277076,143.19210220272385
398086,34.95711117613001
332387,106.68120346226004
463867,70.73325092351473
5476,28.79592430182427
248540,54.61481716710546
160310,52.05666438845731
137352,85.7240891900984
45341,82.85019575566804
142314,65.22170479124975
94934,65.58552427388182
347770,58.478767511402566
133869,393.0394818078894
330309,38.47429869024441
154411,35.833184164250184
273630,47.183328372359654
423524,36.94978677180251
197383,73.13235608223022
74039,32.64523477191099
283860,77.80800572234779
372000,1119.6064258467954
389328,99.05574926237387
422092,29.09467221739044
301848,33.94695744424638
332838,420.44596295660847
281080,39.7649171993597
3075,67.32927771507318
92388,55.96684516648048
182968,23.643923066233356
357488,116.98515911075225
294434,43.93407946801099
197140,52.245363896983406
247223,61.066801457611234
53381,670.9738890734017
60528,68.71219692362999
405242,56.40199939218033
168252,57.953284515323276
218547,52.75509275114689
63063,66.80021044213254
378166,75.60582570264808
321582,64.14060862120814
262309,42.43816279394005
131448,37.50124193823751
338414,47.89479671415734
165836,63.24801507286685
12732,474.13176361756496
5309,39.61436808212889
313455,33.9909740011455
2873,368.38759390064956
428914,31.855020098423154
75441,36.501033312577164
114969,34.12273470684116
445435,51.46260754254325
144308,159.15776212374573
458328,53.77712774206353
85411,142.29318070728561
423014,16.820063045399934
176888,64.30666550163437
368323,31.749438366032138
114871,70.49778316779307
281190,31.534621334832536
270210,83.68895584679319
19791,64.92530131169269
180479,73.38846654164195
201939,56.80828745200512
267331,0.42086815955963175
106254,177.8298671196524
23788,52.936089777265266
312243,63.960142497735035
179060,41.44782606704942
258189,69.08872870053852
265093,54.44448076861596
157073,53.8796867178109
455239,69.18281370370451
423301,60.01424598783285
419516,321.3381283577176
31089,31.496403780996218
247863,72.41164890566989
268838,1774.9882899489135
31350,62.43482593880401
164587,60.77955109280015
419100,444.2452464479537
76880,64.6539978072692
127107,41.43314413822412
360295,68.44225189262653
347054,52.554875518818704
300960,65.17774186750552
457705,42.97431705358929
155716,841.1136428617699
305682,49.264265815170006
350169,46.411594062773986
344350,286.9811261149763
464117,40.11591540152176
84160,40.05481005864755
220288,66.25816715720435
438010,37.80776574685697
349731,9646.772295809704
190179,38.43671054759997
152387,71.02699040349498
422617,395.07430424373854
317117,49.48989673595963
389334,70.70224365071346
454331,49.25701796616303
378999,58.70424093638425
469651,67.85124495213921
261586,39.28727976730204
439990,74.94469321635853
57272,86.35087549667185
178855,291.3126194231676
250944,135.05399602885024
429797,46.46469515253921
418533,45.91011399682725
186360,399.6611425956912
305261,41.98694857976378
285695,48.064865761404235
368277,30.68841679178641
287290,43.44907984460423
303577,30.86576401241203
103923,330.7113243912196
365477,148.0891925015294
425023,8377.278541960346
20466,61.691644297871164
76368,46.989830371755005
167646,51.15503337285651
345260,48.9929214635026
423542,89.15644003323808
173487,50.1066924285677
17568,35.529550051207394
335512,29.777065529278474
349562,982.8707992627994
32858,37.71514265082757
379393,479.9678190389234
333405,34.914065893250864
83785,26.518455505254792
85018,176.49028810175878
140095,57.426147229393024
461823,60.01873615189234
183053,202.514863288021
450737,61.63574307524482
295029,97.1097826161297
328650,425.98959508389146
329866,245.10121673947611
404747,41.100522822337524
47826,39.11007342572506
300651,31.68699833381291
119932,86.52500092641498
433993,35.98319662056187
306875,49.40152704638555
